Date,Voucher Total,Traffic Total,Som van Kosten,Som van Klikken,Order volumes total,Avg. Temperature,sunshine_duration_in_min,rain_time_in_min,Spc dag pos aanloop_Broer en zussen dag,Spc dag pos aanloop_Kerst,Spc dag pos aanloop_Moederdag,Spc dag pos aanloop_Sinterklaas,Spc dag pos aanloop_Vaderdag,Spc dag pos aanloop_Valentijnsdag,Spc dag pos_1e kerstdag,Spc dag pos_2e kerstdag,Spc dag pos_Broer en zussen dag,Spc dag pos_Moederdag,Spc dag pos_Oudjaarsdag,Spc dag pos_Sinterklaas,Spc dag pos_Vaderdag,Spc dag pos_Valentijnsdag,Spc dag neg_1e Paasdag,Spc dag neg_1e Pinksterdag,Spc dag neg_2e Paasdag,Spc dag neg_2e Pinksterdag,Spc dag neg_Bevrijdingsdag,"Spc dag neg_Bevrijdingsdag, Hemelvaart",Spc dag neg_Goede vrijdag,Spc dag neg_Hemelvaart,Spc dag neg_Koninginnedag/Koningsdag,Spc dag neg_Nieuwjaarsdag,Weekday_Dinsdag,Weekday_Donderdag,Weekday_Maandag,Weekday_Vrijdag,Weekday_Woensdag,Weekday_Zaterdag,Weekday_Zondag
04-07-15,3296.0,11825.0,1261.5,2611.0,6579.0,26,582.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
05-07-15,6353.0,22625.0,2121.67,4413.0,12937.0,20,348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06-07-15,9225.0,26748.0,3406.83,6891.0,16728.0,19,654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
07-07-15,9646.0,35788.0,3385.77,7197.0,16471.0,20,438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
08-07-15,9318.0,27129.0,3506.01,7491.0,16171.0,16,192.0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
09-07-15,8108.0,26820.0,3065.2,6801.0,14027.0,14,570.0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10-07-15,6802.0,22097.0,2451.74,5346.0,11738.0,17,846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11-07-15,3088.0,12174.0,1348.04,2948.0,5908.0,20,606.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12-07-15,5766.0,19331.0,2251.62,4912.0,11640.0,18,12.0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13-07-15,9242.0,24006.0,3436.43,7244.0,16441.0,17,6.0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14-07-15,9119.0,28227.0,3294.33,6897.0,16531.0,18,102.0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15-07-15,8908.0,29451.0,3151.54,6605.0,15814.0,18,54.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16-07-15,7462.0,23060.0,2534.14,5438.0,12328.0,20,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17-07-15,7223.0,27511.0,2177.49,4752.0,11879.0,22,456.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18-07-15,3338.0,12553.0,1417.23,2938.0,6201.0,18,624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19-07-15,5588.0,21472.0,2248.86,4741.0,12051.0,16,276.0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20-07-15,9977.0,29966.0,3088.32,6372.0,16564.0,18,216.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21-07-15,7699.0,20507.0,2708.41,5616.0,13800.0,21,684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22-07-15,7402.0,19146.0,2701.31,5455.0,13153.0,20,510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23-07-15,9033.0,23958.0,2611.66,5468.0,15882.0,18,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24-07-15,6522.0,16863.0,2307.43,5052.0,10865.0,18,60.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25-07-15,3793.0,12853.0,1876.71,3834.0,7590.0,15,102.0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26-07-15,4903.0,15609.0,1996.38,4229.0,9967.0,15,414.0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27-07-15,7925.0,20865.0,3176.72,6594.0,13765.0,17,174.0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28-07-15,11622.0,47150.0,3267.64,6611.0,20075.0,15,144.0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29-07-15,7896.0,24978.0,3498.37,6228.0,13337.0,14,588.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30-07-15,7246.0,19979.0,3298.85,5937.0,12626.0,14,576.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31-07-15,6070.0,16100.0,2580.37,4805.0,10474.0,13,636.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01-08-15,2913.0,10294.0,1329.71,2711.0,5670.0,15,750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02-08-15,4410.0,15508.0,1685.87,3507.0,8403.0,18,726.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03-08-15,7000.0,28276.0,2753.71,5280.0,11899.0,22,774.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
04-08-15,8667.0,30147.0,2983.42,6263.0,14694.0,18,312.0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
05-08-15,6690.0,18743.0,2563.8,5464.0,11880.0,19,618.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
06-08-15,6806.0,17074.0,2172.83,4959.0,11967.0,21,690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
07-08-15,6140.0,18362.0,2064.33,4569.0,10963.0,21,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
08-08-15,3165.0,12039.0,1337.01,3050.0,5908.0,19,654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
09-08-15,4707.0,22777.0,1661.29,3856.0,9344.0,19,462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10-08-15,12729.0,37750.0,2872.72,6517.0,21412.0,20,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11-08-15,9062.0,24403.0,2951.57,6509.0,15718.0,20,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12-08-15,8701.0,21644.0,3416.73,6269.0,15016.0,20,348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13-08-15,11007.0,38955.0,3086.18,6089.0,18361.0,22,642.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14-08-15,8489.0,31728.0,3893.99,6788.0,14245.0,21,216.0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15-08-15,4600.0,20107.0,3082.26,5067.0,8651.0,18,138.0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16-08-15,7825.0,33524.0,3533.46,6531.0,15282.0,15,0.0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17-08-15,9454.0,31991.0,5814.5,9049.0,15688.0,14,0.0,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18-08-15,9446.0,37137.0,5598.57,8365.0,15957.0,15,48.0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19-08-15,7949.0,23465.0,4554.94,6997.0,13365.0,17,246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20-08-15,7922.0,21566.0,4307.22,6677.0,13290.0,18,564.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21-08-15,7369.0,19986.0,3998.25,6146.0,11874.0,20,468.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22-08-15,3087.0,11839.0,2366.92,3410.0,5029.0,21,684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23-08-15,5503.0,17907.0,3180.9,5268.0,10880.0,20,516.0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-08-15,10249.0,30021.0,5837.06,8744.0,18276.0,18,288.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25-08-15,10657.0,38355.0,5845.92,8963.0,18547.0,17,234.0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26-08-15,10008.0,27464.0,5127.85,8943.0,16771.0,20,258.0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27-08-15,9872.0,25990.0,4904.92,8838.0,16314.0,16,12.0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28-08-15,8090.0,28565.0,3983.72,7318.0,12928.0,15,510.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29-08-15,3370.0,15391.0,2358.32,4027.0,6301.0,17,738.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30-08-15,6057.0,25780.0,3057.84,5588.0,11778.0,20,438.0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31-08-15,12027.0,38759.0,5415.76,9018.0,20273.0,21,270.0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
01-09-15,9026.0,26374.0,4521.35,8228.0,15232.0,16,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
02-09-15,9085.0,32890.0,4235.57,7947.0,16083.0,13,354.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
03-09-15,9873.0,33407.0,3889.67,7684.0,16469.0,12,348.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
04-09-15,8231.0,25569.0,3605.27,6899.0,12939.0,14,90.0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
05-09-15,3704.0,18314.0,2176.73,4197.0,7535.0,13,252.0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06-09-15,6039.0,21046.0,3025.82,5588.0,12344.0,13,258.0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07-09-15,9611.0,28260.0,4446.05,8114.0,16697.0,14,210.0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
08-09-15,10608.0,33468.0,4419.21,7858.0,17210.0,14,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
09-09-15,8922.0,23542.0,4002.19,7250.0,14285.0,13,672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10-09-15,8492.0,22282.0,3612.06,6789.0,14594.0,14,660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11-09-15,7588.0,19489.0,3610.31,6240.0,11823.0,14,720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12-09-15,3630.0,13399.0,2544.71,4169.0,6431.0,16,78.0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13-09-15,6031.0,27789.0,3477.47,5965.0,12072.0,17,426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14-09-15,10145.0,40022.0,6099.31,9106.0,17740.0,15,216.0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15-09-15,10400.0,52681.0,5595.36,8981.0,17130.0,13,180.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16-09-15,9965.0,34491.0,5695.48,9598.0,16573.0,15,42.0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17-09-15,8847.0,30160.0,4577.43,8473.0,14518.0,14,30.0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18-09-15,7855.0,23029.0,4228.63,7358.0,11991.0,14,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19-09-15,3464.0,15237.0,2602.59,4442.0,6443.0,13,126.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20-09-15,5921.0,20598.0,3485.81,6085.0,10568.0,14,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21-09-15,10378.0,27410.0,6061.85,9403.0,17494.0,15,312.0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22-09-15,12693.0,35416.0,5814.0,9119.0,23146.0,13,186.0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23-09-15,11214.0,28207.0,5230.9,8811.0,21537.0,13,282.0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24-09-15,9951.0,27394.0,4797.5,8541.0,17825.0,13,36.0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25-09-15,8436.0,23062.0,4160.74,7190.0,15323.0,12,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26-09-15,3725.0,19010.0,2409.35,4099.0,7466.0,10,378.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27-09-15,6441.0,30799.0,3370.7,6026.0,13205.0,11,498.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28-09-15,14697.0,38230.0,5623.59,9152.0,29400.0,11,150.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29-09-15,9177.0,30815.0,5275.86,8344.0,15884.0,12,630.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30-09-15,9115.0,26469.0,5262.85,8359.0,15816.0,12,636.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
01-10-15,8482.0,29737.0,4232.5,7398.0,14614.0,11,630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
02-10-15,7429.0,22161.0,3828.79,6609.0,12214.0,10,630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
03-10-15,3344.0,16108.0,2452.36,4284.0,6275.0,10,432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-10-15,5806.0,21252.0,3475.8,6154.0,12442.0,10,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05-10-15,9826.0,26931.0,5505.26,9214.0,17597.0,13,204.0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
06-10-15,10555.0,34103.0,5370.83,9270.0,17357.0,15,24.0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
07-10-15,9229.0,25491.0,5780.27,9645.0,15780.0,15,54.0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
08-10-15,8917.0,23097.0,4887.19,8540.0,14724.0,12,114.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
09-10-15,7626.0,19639.0,4388.8,7272.0,12392.0,10,420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10-10-15,3330.0,12898.0,2578.99,4463.0,5741.0,11,414.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11-10-15,5672.0,25578.0,3182.91,5918.0,11266.0,7,588.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12-10-15,10966.0,31759.0,5514.01,9245.0,17894.0,5,492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13-10-15,12537.0,40840.0,5107.01,8935.0,20117.0,4,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14-10-15,10562.0,34970.0,4823.92,8504.0,17790.0,5,0.0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15-10-15,9409.0,34342.0,4369.01,8070.0,15453.0,6,0.0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16-10-15,8515.0,37845.0,4071.51,7401.0,13630.0,8,0.0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17-10-15,3914.0,29511.0,2380.51,4530.0,7083.0,8,0.0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18-10-15,6340.0,26190.0,3127.32,5919.0,12531.0,8,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19-10-15,15646.0,40314.0,4576.88,8674.0,24762.0,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20-10-15,7933.0,25681.0,4509.97,7912.0,13236.0,10,42.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21-10-15,8110.0,25025.0,4310.18,7890.0,13650.0,10,0.0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22-10-15,8625.0,31530.0,4058.08,7730.0,13897.0,12,0.0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23-10-15,7040.0,21452.0,3544.31,6671.0,11349.0,11,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24-10-15,3446.0,14579.0,2102.44,4311.0,6733.0,12,54.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25-10-15,5757.0,28415.0,2840.73,5891.0,10798.0,10,456.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26-10-15,12709.0,42378.0,4644.59,8636.0,19888.0,11,540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27-10-15,9805.0,27951.0,4401.49,7994.0,15718.0,11,492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28-10-15,9861.0,25941.0,4716.0,8094.0,16177.0,11,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29-10-15,11339.0,30936.0,4235.77,7619.0,17713.0,11,282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30-10-15,9074.0,22536.0,3903.38,6792.0,13706.0,10,372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31-10-15,4072.0,13569.0,2344.11,4203.0,7175.0,10,534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
01-11-15,6152.0,20179.0,3248.86,5886.0,11498.0,8,480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02-11-15,9661.0,26408.0,5885.29,9462.0,16575.0,7,510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
03-11-15,10287.0,44218.0,5574.7,9224.0,17188.0,9,456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
04-11-15,9674.0,30622.0,5826.67,9544.0,16077.0,12,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
05-11-15,9012.0,26977.0,5333.39,9014.0,15276.0,13,0.0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06-11-15,8140.0,23178.0,4788.03,7895.0,13636.0,16,12.0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
07-11-15,3763.0,15359.0,3174.76,4988.0,7111.0,16,12.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
08-11-15,6559.0,30523.0,4210.8,7090.0,12625.0,13,168.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
09-11-15,11199.0,44337.0,6827.72,10776.0,19538.0,14,42.0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10-11-15,9651.0,30973.0,6351.45,9912.0,15845.0,15,0.0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11-11-15,9081.0,30402.0,5738.35,9343.0,16111.0,13,0.0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12-11-15,8646.0,32493.0,5152.57,8836.0,14846.0,13,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
