Date,Target,Weekday,Avg temp,Sunshine_minutes,Rain_minutes,Voucher orders,Traffic,SEA Cost,SEA Clicks,Emails accepted,Emails open,Spc dag pos aanloop,Spc dag pos,Spc dag neg
14-06-18,37081,donderdag,15.7,192,72,22283,133929,11124.15,25082,15456,4320,Vaderdag,,
15-06-18,43252,vrijdag,18.8,498,0,22198,89384,11639.7,19314,1185126,196483,Vaderdag,,
16-06-18,25889,zaterdag,17.5,192,0,12267,71216,11934.74,20704,1175305,186524,Vaderdag,,
17-06-18,10778,zondag,15.6,24,0,9606,53867,7915.23,15965,158292,99224,,Vaderdag,
18-06-18,42499,maandag,16.7,126,0,14189,51752,10217.17,17630,13291,3634,,,
19-06-18,26521,dinsdag,17.7,6,0,16814,63023,8887.29,16666,1211246,212182,,,
20-06-18,25179,woensdag,19.1,456,0,14380,49042,8783.75,15982,12339,3185,,,
21-06-18,26865,donderdag,14.4,486,0,13554,47308,9367.23,16212,12871,3348,,,
22-06-18,32919,vrijdag,13.3,90,0,15975,54357,8464.68,15891,1210724,255946,,,
23-06-18,745,zaterdag,15.1,294,0,6334,31304,5545.78,10100,13460,3682,,,
24-06-18,7495,zondag,14.7,42,0,10801,36526,6318.41,12489,14204,3858,,,
25-06-18,46488,maandag,16.5,576,0,14575,69919,9496.04,17193,1210210,277352,,,
26-06-18,26605,dinsdag,16,750,0,13372,80087,9169.52,16216,19726,5907,,,
27-06-18,26494,woensdag,17.9,750,0,13198,67213,9148.96,16037,52897,20620,,,
28-06-18,24981,donderdag,21.2,870,0,11787,52551,7848.15,14217,14277,3585,,,
29-06-18,28102,vrijdag,19.5,918,0,12623,57547,7478.39,13378,1215473,236654,,,
30-06-18,1571,zaterdag,21.3,864,0,5115,32932,4268.68,8528,17850,4470,,,
01-07-18,8531,zondag,21.3,918,0,8078,32558,4993.42,10180,18142,4905,,,
02-07-18,35964,maandag,20.6,918,0,14539,58540,8405.89,16421,1300220,241736,,,
03-07-18,26267,dinsdag,19.6,918,0,12787,46398,5669.31,10107,18952,5277,,,
04-07-18,26761,woensdag,19.2,714,0,12815,48919,7865.8,15009,21141,5145,,,
05-07-18,25961,donderdag,18.9,804,0,12373,44842,7939.74,15303,14507,4319,,,
06-07-18,27078,vrijdag,19.5,384,0,11082,40263,6881.73,13364,18432,4924,,,
07-07-18,2972,zaterdag,18.3,714,0,4998,27773,4740.33,9088,16835,4580,,,
08-07-18,5733,zondag,18.6,888,0,7517,29146,5048.7,10514,98351,18183,,,
09-07-18,39478,maandag,17.5,132,0,13984,52066,8306.91,15759,1125404,202769,,,
10-07-18,27826,dinsdag,16.1,252,24,13274,55089,8784.38,15936,19038,5612,,,
11-07-18,26790,woensdag,17.8,474,0,12368,46546,7392.09,14107,11273,2739,,,
12-07-18,25302,donderdag,19,684,0,11232,45833,6556.4,12667,12366,3178,,,
13-07-18,28072,vrijdag,18.5,666,0,10099,36718,6257.62,11574,19654,5149,,,
14-07-18,1809,zaterdag,18.8,888,0,4696,24975,3992.91,7535,16789,4174,,,
15-07-18,5100,zondag,20.8,840,0,6609,25630,4122.15,8321,17668,4780,,,
16-07-18,36882,maandag,22.6,822,0,11541,38443,6423.77,12602,18605,4893,,,
17-07-18,24186,dinsdag,20,762,0,12306,50344,6675.17,12716,1211199,197359,,,
18-07-18,20650,woensdag,19.1,588,0,10932,39814,6574.59,12443,11080,2700,,,
19-07-18,21582,donderdag,19.6,588,0,10663,39292,6311.21,12064,12960,3217,,,
20-07-18,24748,vrijdag,19.1,744,0,15258,46199,5918.24,11289,1212352,183540,,,
21-07-18,3479,zaterdag,21.1,846,0,4819,24484,3527.27,7244,17386,4574,,,
22-07-18,6328,zondag,20.6,648,0,6570,25182,4119.49,8428,17977,4779,,,
23-07-18,35624,maandag,22.5,882,0,11937,49722,6126.19,11902,1221309,227552,,,
24-07-18,21800,dinsdag,24.6,606,0,10794,49680,5415.27,10839,20304,5679,,,
25-07-18,21858,woensdag,24.4,456,0,10853,53734,5536.86,10904,11789,2831,,,
26-07-18,21952,donderdag,27.7,708,0,10157,51353,5526.34,10287,14949,3515,,,
27-07-18,24552,vrijdag,29.7,792,0,10613,47672,4485.3,9495,1195053,184877,,,
28-07-18,1791,zaterdag,20.3,426,120,5534,31329,3642.88,7576,16926,4506,,,
29-07-18,6160,zondag,21.3,264,0,7849,31912,4315.11,9137,16278,4309,,,
30-07-18,38423,maandag,24,558,0,15422,51897,6286.52,13606,1213689,199978,,,
31-07-18,24976,dinsdag,20.6,552,0,12577,45878,6147.7,12970,19661,5476,,,
01-08-18,23597,woensdag,20.4,618,0,12030,43235,5967.02,12466,11967,2797,,,
02-08-18,22176,donderdag,22.6,798,0,11290,38371,5768.39,11652,13674,3431,,,
03-08-18,26461,vrijdag,23.9,798,0,13201,43690,5103.05,10373,1219716,229284,,,
04-08-18,1598,zaterdag,22.4,588,0,5939,26962,3627.32,7288,17980,4850,,,
05-08-18,6537,zondag,20.5,744,0,8019,27665,4063.56,8372,18501,4991,,,
06-08-18,37022,maandag,23.1,840,0,11856,45269,6171.85,12086,1217376,234675,,,
07-08-18,22785,dinsdag,25.9,654,48,10999,45240,5697.43,11592,20903,5867,,,
08-08-18,20753,woensdag,19.6,252,114,10677,53543,5820.72,11967,10974,2524,,,
09-08-18,23134,donderdag,17.2,186,270,10823,41671,5657.72,12040,13755,3356,,,
10-08-18,25319,vrijdag,16.5,474,300,10657,44330,5044.89,11186,1221772,229744,,,
11-08-18,2847,zaterdag,15.6,654,36,5245,29935,3902.32,8004,17864,4762,,,
12-08-18,5358,zondag,19.8,174,0,6946,29417,4194.47,9233,19903,5680,,,
13-08-18,37466,maandag,18.7,156,150,12787,46613,6567.92,13804,423358,70949,,,
14-08-18,24637,dinsdag,18.8,372,36,12473,49097,6193.53,12893,814066,137626,,,
15-08-18,21064,woensdag,19.7,90,0,10705,41907,5380.61,12563,11753,2983,,,
16-08-18,23290,donderdag,18.4,474,48,11131,41561,4980.57,11975,14663,3771,,,
17-08-18,25561,vrijdag,17.4,534,162,10218,37323,4509.11,10854,20292,5569,,,
18-08-18,2782,zaterdag,17.8,288,0,5463,28608,3435.89,7942,20279,5998,,,
19-08-18,6037,zondag,19.4,12,0,7563,29148,4017.59,9375,21096,6318,,,
20-08-18,38468,maandag,19.6,216,0,13468,44932,6198.94,13390,426108,76979,,,
21-08-18,26477,dinsdag,20,348,0,14419,62755,6416.4,13779,818858,151683,,,
22-08-18,25465,woensdag,19.5,612,0,12602,48674,6522.48,13311,14505,3937,,,
23-08-18,26768,donderdag,18.3,42,54,12592,47885,6581.44,13768,17565,4924,,,
24-08-18,33681,vrijdag,15.5,504,132,14382,53975,6208.97,13198,1179702,232180,,,
25-08-18,1928,zaterdag,12.7,402,432,6721,34766,4148.61,9075,22033,6125,,,
26-08-18,6408,zondag,14.5,366,132,9745,33492,4209.2,10248,22059,6377,,,
27-08-18,44591,maandag,17.1,54,54,13664,60125,6413.04,14143,410564,69076,,,
28-08-18,28225,dinsdag,16.7,258,0,14038,74525,7165.22,15366,803836,138959,,,
29-08-18,25905,woensdag,14.7,120,222,13759,53469,7755.35,15816,18028,5216,,,
30-08-18,28754,donderdag,15,564,0,13328,72269,7384.46,14500,18327,5047,,,
31-08-18,29732,vrijdag,12.4,126,0,12006,50301,7694.21,13305,25288,7102,,,
01-09-18,2459,zaterdag,13.5,624,0,5591,32220,4410.38,8693,21454,5907,,,
02-09-18,8842,zondag,15.9,606,0,8289,33112,5061.48,10423,23293,6506,,,
03-09-18,39569,maandag,18.6,96,0,14973,59994,8789.1,15333,1489850,289738,,,
04-09-18,24759,dinsdag,20.6,216,0,12687,50275,7789.68,14419,167265,38474,,,
05-09-18,27012,woensdag,19,198,102,13394,49221,7702.36,15318,16109,4532,,,
06-09-18,27407,donderdag,16.6,60,216,14133,61180,7825.66,15727,1196461,194556,,,
07-09-18,28194,vrijdag,14.6,510,216,11582,45063,6447.34,13566,24358,6668,,,
08-09-18,2327,zaterdag,14.8,240,0,5390,31468,4143.38,9147,21723,5892,,,
09-09-18,7516,zondag,18.3,330,0,8572,34674,5285.59,11327,21903,6212,,,
10-09-18,37386,maandag,17.4,54,0,13169,45746,7817.71,15417,20747,5987,,,
11-09-18,24691,dinsdag,18.8,120,0,12663,45771,7833.87,15052,22890,6395,,,
12-09-18,25425,woensdag,15.3,12,54,12840,45068,7619.47,15159,16654,4511,,,
13-09-18,26035,donderdag,13,696,0,13538,55818,7573.34,14777,1196139,201342,,,
14-09-18,27306,vrijdag,13.5,456,0,11041,41576,6435.5,13214,24675,6496,,,
15-09-18,2272,zaterdag,14.7,366,24,4895,30855,4113.44,9004,21715,5722,,,
16-09-18,6611,zondag,14.6,306,0,7841,31696,4525.71,10962,22070,5976,,,
17-09-18,37940,maandag,15.3,624,0,14631,51705,7841.53,15714,341307,58889,,,
18-09-18,25448,dinsdag,18.9,684,0,15060,53875,7469.55,15215,806388,135329,,,
19-09-18,24444,woensdag,19.1,492,0,13118,46781,7797.01,15755,24165,9864,,,
20-09-18,24806,donderdag,19.7,444,0,12644,44895,7171.94,14959,17996,4862,,,
21-09-18,30177,vrijdag,15.4,306,174,14104,47739,6749.5,14078,588782,95134,,,
22-09-18,2047,zaterdag,12.1,96,432,6409,31219,3963.2,9075,13775,3999,,,
23-09-18,8380,zondag,9.5,24,540,11466,39186,4924.67,11694,536114,87256,,,
24-09-18,44595,maandag,9.9,546,18,13966,69462,6336.55,14955,324729,58220,,,
25-09-18,25909,dinsdag,9.4,612,0,13464,64999,6159,14544,818376,144607,,,
26-09-18,25971,woensdag,11.9,558,0,13620,58751,6504.33,14852,39796,8821,Broer en zussen dag,,
27-09-18,25357,donderdag,13.2,648,0,12515,46953,5874.64,13910,19915,5226,Broer en zussen dag,,
28-09-18,27894,vrijdag,11.4,438,0,11802,42644,4561.61,10418,27851,7857,Broer en zussen dag,,
29-09-18,2736,zaterdag,7.5,618,0,5347,664,3239.82,7527,24165,6663,Broer en zussen dag,,
30-09-18,7554,zondag,9.9,498,0,8474,33476,4193.96,10040,24090,6898,,Broer en zussen dag,
01-10-18,35103,maandag,9.5,444,186,14386,49394,7001.67,15548,413837,70604,,,
02-10-18,23845,dinsdag,11.7,204,288,14162,53613,6688.04,14786,798937,143003,,,
03-10-18,25917,woensdag,12.6,432,0,14574,54038,5911.76,14367,17571,4678,,,
04-10-18,24419,donderdag,14.7,48,0,13344,51677,5294.27,13280,18877,5206,,,
05-10-18,25449,vrijdag,12.8,618,0,11316,42245,4476.67,11486,26935,7487,,,
06-10-18,1975,zaterdag,13.9,540,0,5352,28556,2700.07,7420,24497,7227,,,
07-10-18,6040,zondag,10.1,504,0,8815,33335,3915.47,10147,25034,7523,,,
08-10-18,36480,maandag,9.5,462,0,15108,48357,5982.89,14643,141695,28550,,,
09-10-18,27987,dinsdag,10.9,516,0,19105,68552,5458.37,14730,1082228,203484,,,
10-10-18,25450,woensdag,15.1,600,0,14591,59461,5378.38,13809,21344,5913,,,
11-10-18,24282,donderdag,17.6,366,0,12854,51494,5068.76,13386,36160,8475,,,
12-10-18,28844,vrijdag,18.7,540,30,15131,49755,4655.9,11963,1209223,245629,,,
13-10-18,2069,zaterdag,20,570,0,6052,28881,3145.61,7633,25517,7357,,,
14-10-18,6401,zondag,17.4,486,0,9472,32194,3709.79,9485,23738,6818,,,
15-10-18,38515,maandag,16.1,366,0,13316,52237,5769.65,13757,147783,25875,,,
16-10-18,23231,dinsdag,15.3,444,0,13467,64439,5498.12,13332,1010460,168085,,,
17-10-18,23676,woensdag,13.2,324,0,12494,49706,5704.56,13500,27200,7092,,,
18-10-18,23203,donderdag,12.2,450,0,11930,54398,5908.2,13072,18819,5053,,,
19-10-18,24426,vrijdag,9.2,522,0,10575,42965,5092.76,11512,27551,8014,,,
20-10-18,2276,zaterdag,8.6,228,0,5195,30278,3664.89,8286,26842,8105,,,
21-10-18,6969,zondag,12.2,204,0,7728,33407,4312.87,9735,25623,7490,,,
22-10-18,35673,maandag,10.8,402,12,12873,46258,5837.03,13416,228103,43701,,,
23-10-18,22757,dinsdag,12.8,6,0,12839,48981,5506.57,13431,310846,58657,,,
24-10-18,22834,woensdag,14,180,60,12657,47670,5436.12,13460,351875,59907,,,
25-10-18,23763,donderdag,12.1,6,30,12212,46587,5675.03,13804,401278,71206,,,
26-10-18,25367,vrijdag,9.5,0,366,11493,42460,5508.96,12901,25741,7271,,,
27-10-18,2643,zaterdag,7.1,426,156,5550,30460,3515.75,8584,27065,7820,,,
28-10-18,7142,zondag,4,510,0,8776,34743,4344.19,11069,27156,8041,,,
29-10-18,38068,maandag,4.4,0,0,14029,49909,6901.65,15566,113221,27752,,,
30-10-18,26825,dinsdag,5.7,0,708,15178,66746,7152.93,16238,1066642,256203,,,
31-10-18,22365,woensdag,8.5,378,72,13211,58545,6502.07,15699,20460,5794,,,
01-11-18,27409,donderdag,10.4,54,384,12373,49646,6463.42,15237,21638,6060,,,
02-11-18,26336,vrijdag,7.8,426,168,11978,48377,5543.9,13126,416462,172094,,,
03-11-18,1555,zaterdag,4.3,390,0,5469,32022,3456.67,8835,29540,8603,,,
04-11-18,8128,zondag,5.9,426,0,8433,36151,4591.29,11633,29855,8782,,,
05-11-18,38288,maandag,7.7,144,0,15142,61740,6956.61,16629,1199996,221767,,,
06-11-18,25739,dinsdag,12.4,354,0,13677,64113,7291.13,16364,54303,13401,,,
07-11-18,23795,woensdag,11.1,114,90,13412,71214,6903.71,16064,20039,5321,,,
08-11-18,25384,donderdag,9.2,468,0,12329,53705,6526.11,14799,48765,11396,,,
09-11-18,26655,vrijdag,9,180,0,11185,46138,5512.34,12966,31520,9118,,,
10-11-18,1850,zaterdag,11.6,6,330,5542,33295,4179.23,9622,27972,8022,,,
11-11-18,8849,zondag,11.4,24,228,8481,36490,5131.1,11839,27058,7719,,,
12-11-18,41152,maandag,10,12,444,15058,60139,7093.53,16594,1230205,229870,,,
13-11-18,26093,dinsdag,10.2,390,24,12845,48164,6472.44,15302,28237,8329,,,
14-11-18,26315,woensdag,8,462,0,13017,45995,6318.1,15310,20539,5687,,,
15-11-18,25027,donderdag,6.9,432,0,12639,44714,5604.36,13997,143832,28528,,,
16-11-18,29357,vrijdag,3.4,120,0,15747,66201,5287.32,12879,1101665,218616,,,
17-11-18,2776,zaterdag,4.1,438,0,6252,32608,3352.86,8324,27267,7395,,,
18-11-18,8705,zondag,2.9,420,0,9880,36618,4214.46,10715,27006,7601,,,
19-11-18,44268,maandag,4.9,12,6,13295,55852,6102.91,14928,828834,142725,,,
20-11-18,27228,dinsdag,3.4,0,0,12925,56023,6405.36,14937,561951,103990,,,
21-11-18,27198,woensdag,3.4,18,30,12533,50026,6555.04,15386,20067,5240,,,
22-11-18,28699,donderdag,3.2,12,0,11650,45053,6329.61,14552,21986,5844,,,
23-11-18,26578,vrijdag,3.2,120,0,10261,55528,5329.8,12991,31770,8905,,,
24-11-18,1269,zaterdag,2.4,0,0,4300,34616,4163.6,10457,27533,7591,,,
25-11-18,7440,zondag,3.4,0,0,8749,43599,4920.19,11979,148535,26001,,,
26-11-18,49670,maandag,4.9,0,0,14480,66158,7055.5,15957,1113736,201757,,,
27-11-18,32301,dinsdag,3.3,0,0,13506,52843,6922.54,15529,25698,7476,,,
28-11-18,31660,woensdag,6.1,0,324,13297,53614,7483.26,16031,20893,5511,,,
29-11-18,34189,donderdag,10.2,0,672,12492,57206,8541.7,16327,20732,5634,,,
30-11-18,31030,vrijdag,9.6,96,0,11568,56150,7408.8,14292,27655,7493,,,
01-12-18,2040,zaterdag,7.7,66,432,5985,37086,5442.24,10330,25211,7027,Sinterklaas,,
02-12-18,15647,zondag,12,0,672,10008,60299,6343,13041,222058,133735,Sinterklaas,,
03-12-18,66734,maandag,11.4,78,198,15388,64394,8920.07,17433,578593,98315,Sinterklaas,,
04-12-18,44258,dinsdag,4.8,348,24,14181,58846,8629.84,17128,553438,87317,Sinterklaas,,
05-12-18,40045,woensdag,5.5,0,282,12140,50387,7872.47,15233,19520,5192,,Sinterklaas,
06-12-18,43105,donderdag,11.1,0,360,12369,49802,7639.07,15475,21532,5790,,,
07-12-18,42964,vrijdag,10,0,720,12990,60501,6771.37,15188,1195366,203415,,,
08-12-18,966,zaterdag,9.1,0,480,8007,42921,5346.29,11526,27978,8003,,,
09-12-18,26387,zondag,8.1,108,486,11940,52849,8102.16,16593,25670,7233,Kerst,,
10-12-18,104279,maandag,5.5,144,216,17962,76433,11116.51,22073,1168874,227241,Kerst,,
11-12-18,73849,dinsdag,3.9,162,12,16719,79267,12361.45,22936,53095,13347,Kerst,,
12-12-18,79917,woensdag,0.8,0,0,20387,86675,12591.63,24440,1162263,261533,Kerst,,
13-12-18,89367,donderdag,0.8,390,0,18278,75911,12348.38,22899,21994,6003,Kerst,,
14-12-18,84115,vrijdag,0.9,384,0,15781,74833,12733.95,22293,1169514,180804,Kerst,,
15-12-18,14021,zaterdag,0.3,0,42,10088,59987,9954.65,19125,27116,7610,Kerst,,
16-12-18,31196,zondag,1.4,0,240,18822,123843,18485.92,29247,1162183,182989,Kerst,,
17-12-18,229869,maandag,5.6,0,378,21420,123090,20197.99,33073,25580,7213,Kerst,,
18-12-18,102856,dinsdag,6.4,120,0,21922,117628,18708.87,31753,1177771,181898,Kerst,,
19-12-18,92719,woensdag,7.4,36,30,21673,118789,18466.95,32757,18052,4830,Kerst,,
20-12-18,95424,donderdag,7.5,0,120,23941,112024,18090.75,32104,1199842,210447,Kerst,,
21-12-18,93409,vrijdag,9.7,0,672,21940,95502,15549.48,28074,799764,144165,Kerst,,
22-12-18,8648,zaterdag,9.6,30,276,9401,55836,3327.57,9670,26242,7059,Kerst,,
23-12-18,5374,zondag,7.1,0,756,8343,57134,799.02,1746,771594,122916,Kerst,,
24-12-18,67481,maandag,5.7,300,0,5671,44268,324.57,0,33881,10340,Kerst,,
25-12-18,2284,dinsdag,5.6,132,0,2901,25945,327.01,0,35130,8603,,1e kerstdag,
26-12-18,87,woensdag,4,0,0,4708,26797,651.06,472,18542,4532,,2e kerstdag,
27-12-18,40407,donderdag,0.8,126,0,10912,52015,5966.09,11840,1259520,196724,,,
28-12-18,43446,vrijdag,2.3,0,0,10129,45776,5750.19,12202,18040,4707,,,
29-12-18,7771,zaterdag,7.9,0,66,6137,34376,2454.67,7591,23152,7666,,,
30-12-18,7391,zondag,8.5,0,312,6547,38877,2039.98,6155,25569,8188,,,
31-12-18,34154,maandag,8.9,18,42,4303,59360,,,28091,8629,,Oudjaarsdag,
01-01-19,5610,dinsdag,7.7,66,120,5119,35921,392.51,504,25617,8460,,,Nieuwjaarsdag
02-01-19,22961,woensdag,5.4,54,24,11660,52979,6595.75,12751,1207342,261771,,,
03-01-19,21061,donderdag,4,180,0,10863,42590,6214.42,12741,44228,11798,,,
04-01-19,26671,vrijdag,5.1,0,0,10385,38714,4891.02,10776,21867,7405,,,
05-01-19,6485,zaterdag,7,0,78,5649,966,4089.51,9507,25486,8574,,,
06-01-19,3737,zondag,6.1,42,0,8397,33803,4890.27,11541,27285,9184,,,
07-01-19,38888,maandag,6.7,0,72,17267,59749,6819.7,15228,1208884,285308,,,
08-01-19,26275,dinsdag,7.1,0,0,13890,49670,6485.89,14768,48279,13761,,,
09-01-19,24307,woensdag,4.9,390,18,13298,45534,6181.74,14299,20714,6590,,,
10-01-19,22667,donderdag,3,0,318,12430,46362,5637.53,13441,27387,8107,,,
11-01-19,27034,vrijdag,6.8,0,336,14237,51897,5104.91,13014,1236265,267063,,,
12-01-19,6061,zaterdag,7.6,0,390,7010,33734,3467.94,9387,24405,8292,,,
13-01-19,3693,zondag,8.9,0,402,10991,39773,4659.24,12479,24131,8138,,,
14-01-19,37518,maandag,5.1,288,150,11792,47284,6185.73,15368,147594,35910,,,
15-01-19,23651,dinsdag,6.4,42,0,12292,57949,6036.03,15342,1085872,264071,,,
16-01-19,23066,woensdag,6.1,0,342,12537,47409,5916.76,15258,20395,6760,,,
17-01-19,23178,donderdag,2.9,102,390,11957,43607,5271.61,13722,41153,11244,,,
18-01-19,23831,vrijdag,-0.4,360,24,10259,39503,4266.88,11761,27454,9343,,,
19-01-19,6103,zaterdag,-1.4,306,0,5357,30050,3091.48,8560,27193,9211,,,
20-01-19,2334,zondag,-2.6,438,0,8150,33679,3787.44,10530,27128,9136,,,
21-01-19,32671,maandag,-1.9,450,0,13417,57960,6552.18,15349,150068,34505,,,
22-01-19,25619,dinsdag,-1.7,12,390,14565,77750,7067.31,16381,1106453,234074,,,
23-01-19,22653,woensdag,-1,0,0,14016,65876,7175.24,16222,21297,6837,,,
24-01-19,25272,donderdag,-2,18,0,13441,63335,6982.6,16123,21987,6729,,,
25-01-19,27282,vrijdag,0.8,0,294,12900,54694,6424.54,15061,29292,9640,,,
26-01-19,8452,zaterdag,7.2,0,252,6635,39120,4209.26,11056,29372,10090,,,
27-01-19,3355,zondag,5.8,48,672,10082,43719,5432.65,14324,28141,9606,,,
28-01-19,40337,maandag,3.9,96,270,17542,71790,7770.34,19176,1235390,260135,,,
29-01-19,27876,dinsdag,1.6,450,0,15365,65198,7396.55,18238,28036,9830,,,
30-01-19,26194,woensdag,0.7,72,0,15390,61079,7217.04,19068,85933,21268,,,
31-01-19,25611,donderdag,-1.1,0,0,15679,66540,7047.83,18440,1125109,227921,,,
01-02-19,28130,vrijdag,0.8,0,210,14382,59053,6347.75,16750,30695,10389,,,
02-02-19,7303,zaterdag,1.6,12,342,7921,45339,4305.73,12481,28531,9914,,,
03-02-19,4044,zondag,1.8,414,0,10604,45836,5602.05,14860,28519,9653,,,
04-02-19,42160,maandag,2.1,0,504,17895,84588,9535.69,24224,1076499,254842,,,
05-02-19,29655,dinsdag,4,0,18,17500,76105,9798.66,24357,31945,12009,,,
06-02-19,26625,woensdag,5.1,0,1032,18074,73839,10532.86,25579,24120,7927,,,
07-02-19,26732,donderdag,7.8,300,396,19271,113963,11420.81,25794,1077562,225618,,,
08-02-19,27985,vrijdag,8,0,360,17429,97443,10552.72,23696,31346,10936,,,
09-02-19,5442,zaterdag,8.7,282,0,11061,62692,8695.36,19938,31299,10762,Valentijnsdag,,
10-02-19,5445,zondag,6.4,12,948,19586,103241,14426.56,31507,454051,99436,Valentijnsdag,,
11-02-19,47401,maandag,5.1,390,54,35866,143175,29397.16,55643,645654,144058,Valentijnsdag,,
12-02-19,38890,dinsdag,5.3,336,0,43920,155204,35772.63,64502,448098,102011,Valentijnsdag,,
13-02-19,175865,woensdag,5.8,144,0,56253,193979,38383.81,69022,1484907,299566,Valentijnsdag,,
14-02-19,35570,donderdag,4.5,522,0,15055,106717,4591.02,19032,29779,11191,,Valentijnsdag,
15-02-19,29634,vrijdag,6.2,522,0,11448,53979,5820.18,14705,77609,30686,,,
16-02-19,4037,zaterdag,5.8,528,0,5466,34053,3812.73,9758,34458,11452,,,
17-02-19,3893,zondag,6.7,516,0,8367,34927,4458.68,11166,77915,24963,,,
18-02-19,34168,maandag,7.2,534,24,14060,61854,6548.55,16065,112567,29114,,,
19-02-19,27108,dinsdag,7.3,294,0,16169,70283,5813.44,15860,1106549,268636,,,
20-02-19,27174,woensdag,7.8,366,0,14980,68740,5947.34,15899,43845,15830,,,
21-02-19,26953,donderdag,8.2,24,276,13858,53013,5826.81,15297,30635,10160,,,
22-02-19,30223,vrijdag,9.1,0,0,12822,46565,5851.68,13978,33365,11025,,,
23-02-19,4764,zaterdag,6.9,552,0,5998,31996,3688.93,9275,29143,9840,,,
24-02-19,3930,zondag,6.1,558,0,9244,34575,4250.24,11272,31597,10426,,,
25-02-19,42426,maandag,7.3,558,0,19287,58701,6531.78,16113,1236527,260785,,,
26-02-19,25466,dinsdag,7.8,570,0,13804,48461,6341.54,15147,35876,12362,,,
27-02-19,26587,woensdag,9.5,582,0,14183,47076,6861.17,15453,23735,7519,,,
28-02-19,29445,donderdag,7.7,204,180,15959,60377,7151.43,16838,1235292,257250,,,
01-03-19,28009,vrijdag,6.3,0,30,12124,45468,6521.8,14642,34855,11520,,,
02-03-19,4743,zaterdag,8.2,144,12,5708,30745,3938.12,9375,26879,8839,,,
03-03-19,4230,zondag,11.2,0,492,8943,35791,5490.92,12708,29560,9684,,,
04-03-19,37298,maandag,8.8,300,114,13309,56884,7441.13,16474,114865,28347,,,
05-03-19,25120,dinsdag,7.5,504,48,14443,64076,7242.39,17137,1156939,267073,,,
06-03-19,25067,woensdag,10,0,204,14315,52835,7954.71,17980,22151,6983,,,
07-03-19,27952,donderdag,9.2,342,492,13663,48883,7116.94,16866,23553,7389,,,
08-03-19,28818,vrijdag,7.8,342,204,11954,44628,5993.03,14813,30265,10266,,,
09-03-19,1178,zaterdag,8.8,150,246,6183,32944,4292.26,10542,28598,9498,,,
10-03-19,9482,zondag,5.8,12,768,9943,39592,5456.71,13807,29414,9947,,,
11-03-19,46006,maandag,5.4,252,126,23822,74136,7289.49,18623,1232429,269180,,,
12-03-19,27052,dinsdag,6.8,6,264,13675,60385,7261.54,17286,32183,11307,,,
13-03-19,26873,woensdag,7.3,108,240,14120,52972,6977.06,17155,23950,7673,,,
14-03-19,27514,donderdag,8.2,36,438,13357,49366,6583.59,16188,69052,17309,,,
15-03-19,29558,vrijdag,9.5,18,330,12924,56987,5558.02,14216,1200168,266751,,,
16-03-19,794,zaterdag,0,0,0,6237,36231,3976.82,10212,30670,10070,,,
17-03-19,9432,zondag,7.1,474,318,9455,37963,4662.82,12636,30703,9896,,,
18-03-19,41951,maandag,5.1,414,66,13367,57061,5642.4,14837,116379,27935,,,
19-03-19,24198,dinsdag,4.7,366,0,14442,93896,7618.28,16470,1160328,250637,,,
20-03-19,26860,woensdag,9.1,0,0,14322,70283,8176.48,17296,22387,6527,,,
21-03-19,25155,donderdag,8.1,12,0,13190,54701,7600.19,16272,24583,7151,,,
22-03-19,29013,vrijdag,9.5,390,12,12424,54505,6887.88,14452,1237081,256726,,,
23-03-19,859,zaterdag,8.1,150,0,6102,35233,4909.81,10572,28644,9366,,,
24-03-19,9446,zondag,5.5,528,0,9520,38868,5754.3,12616,28169,9069,,,
25-03-19,41143,maandag,7.7,228,60,16066,58064,9091.22,18811,155827,34388,,,
26-03-19,30324,dinsdag,7.3,108,0,16798,67576,7714.53,18466,1128308,244406,,,
27-03-19,27749,woensdag,9.3,282,0,15535,62341,7552.76,17351,21579,6712,,,
28-03-19,28987,donderdag,8.5,12,0,15094,74731,7387.54,17102,531309,152526,,,
29-03-19,30022,vrijdag,9,660,0,12848,56599,5985.4,14181,29066,9070,,,
30-03-19,999,zaterdag,11.2,510,0,5703,31609,3526.47,9249,28789,9085,,,
31-03-19,10785,zondag,8.2,468,0,9923,38055,4836.68,12454,28130,9070,,,
01-04-19,42596,maandag,7.1,720,0,16739,70658,7761.38,18085,1250827,255120,,,
02-04-19,28288,dinsdag,9.3,240,192,14920,59270,7614.57,17777,28326,9555,,,
03-04-19,27759,woensdag,6.1,222,108,14940,55063,8302.28,18657,21220,6601,,,
